Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,983795,-,-,-,42.29,-83.74,0,263,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI
2022,6,28,18,30,970,926,111
2022,6,28,19,0,939,920,109
2022,6,28,19,30,896,910,108
2022,6,28,20,0,840,897,105
2022,6,28,20,30,774,878,104
2022,6,28,21,0,697,851,102
2022,6,28,21,30,612,822,97
2022,6,28,22,0,522,785,91
2022,6,28,22,30,428,740,83
2022,6,28,23,0,323,600,95
2022,6,28,23,30,203,288,119
2022,6,29,0,0,151,472,55
2022,6,29,0,30,72,251,43
2022,6,29,1,0,17,62,15
2022,6,29,1,30,0,0,0
2022,6,29,2,0,0,0,0
2022,6,29,2,30,0,0,0
2022,6,29,3,0,0,0,0
2022,6,29,3,30,0,0,0
2022,6,29,4,0,0,0,0
2022,6,29,4,30,0,0,0
2022,6,29,5,0,0,0,0
2022,6,29,5,30,0,0,0
2022,6,29,6,0,0,0,0
2022,6,29,6,30,0,0,0
2022,6,29,7,0,0,0,0
2022,6,29,7,30,0,0,0
2022,6,29,8,0,0,0,0
2022,6,29,8,30,0,0,0
2022,6,29,9,0,0,0,0
2022,6,29,9,30,0,0,0
2022,6,29,10,0,1,0,1
2022,6,29,10,30,10,0,10
2022,6,29,11,0,23,0,23
2022,6,29,11,30,36,0,36
2022,6,29,12,0,25,0,25
2022,6,29,12,30,118,10,114
2022,6,29,13,0,222,51,196
2022,6,29,13,30,421,319,235
2022,6,29,14,0,336,70,290
2022,6,29,14,30,476,206,326
2022,6,29,15,0,736,658,217
2022,6,29,15,30,711,471,315
2022,6,29,16,0,850,740,196
2022,6,29,16,30,923,858,138
2022,6,29,17,0,733,365,392
2022,6,29,17,30,570,146,432
2022,6,29,18,0,528,121,414
2022,6,29,18,30,628,230,415
2022,6,29,19,0,701,415,326
2022,6,29,19,30,673,339,379
2022,6,29,20,0,725,615,221
2022,6,29,20,30,583,432,253
2022,6,29,21,0,623,634,180
2022,6,29,21,30,492,476,194
2022,6,29,22,0,387,348,196
2022,6,29,22,30,398,622,108
2022,6,29,23,0,323,634,83
2022,6,29,23,30,233,558,71
2022,6,30,0,0,148,453,56
2022,6,30,0,30,73,303,38
2022,6,30,1,0,18,100,15
2022,6,30,1,30,0,0,0
2022,6,30,2,0,0,0,0
2022,6,30,2,30,0,0,0
2022,6,30,3,0,0,0,0
2022,6,30,3,30,0,0,0
2022,6,30,4,0,0,0,0
2022,6,30,4,30,0,0,0
2022,6,30,5,0,0,0,0
2022,6,30,5,30,0,0,0
2022,6,30,6,0,0,0,0
2022,6,30,6,30,0,0,0
2022,6,30,7,0,0,0,0
2022,6,30,7,30,0,0,0
2022,6,30,8,0,0,0,0
2022,6,30,8,30,0,0,0
2022,6,30,9,0,0,0,0
2022,6,30,9,30,0,0,0
2022,6,30,10,0,2,11,2
2022,6,30,10,30,37,176,25
2022,6,30,11,0,100,357,46
2022,6,30,11,30,180,494,61
2022,6,30,12,0,269,595,73
2022,6,30,12,30,362,672,82
2022,6,30,13,0,456,732,89
2022,6,30,13,30,548,778,95
2022,6,30,14,0,636,816,99
2022,6,30,14,30,717,842,105
2022,6,30,15,0,789,863,109
2022,6,30,15,30,852,881,112
2022,6,30,16,0,903,896,112
2022,6,30,16,30,942,905,115
2022,6,30,17,0,968,913,114
2022,6,30,17,30,978,909,120
2022,6,30,18,0,944,851,143
2022,6,30,18,30,840,623,262
2022,6,30,19,0,886,788,175
2022,6,30,19,30,875,863,128
2022,6,30,20,0,751,680,194
2022,6,30,20,30,619,473,258
2022,6,30,21,0,554,421,260
2022,6,30,21,30,494,411,236
2022,6,30,22,0,475,570,162
2022,6,30,22,30,415,660,108
2022,6,30,23,0,324,629,85
2022,6,30,23,30,232,544,74
2022,7,1,0,0,144,365,70
2022,7,1,0,30,68,186,47
2022,7,1,1,0,17,75,15
2022,7,1,1,30,0,0,0
2022,7,1,2,0,0,0,0
2022,7,1,2,30,0,0,0
2022,7,1,3,0,0,0,0
2022,7,1,3,30,0,0,0
2022,7,1,4,0,0,0,0
2022,7,1,4,30,0,0,0
2022,7,1,5,0,0,0,0
2022,7,1,5,30,0,0,0
2022,7,1,6,0,0,0,0
2022,7,1,6,30,0,0,0
2022,7,1,7,0,0,0,0
2022,7,1,7,30,0,0,0
2022,7,1,8,0,0,0,0
2022,7,1,8,30,0,0,0
2022,7,1,9,0,0,0,0
2022,7,1,9,30,0,0,0
2022,7,1,10,0,1,0,1
2022,7,1,10,30,23,1,23
2022,7,1,11,0,84,175,58
2022,7,1,11,30,173,409,75
2022,7,1,12,0,196,189,134
2022,7,1,12,30,168,33,154
2022,7,1,13,0,221,55,193
2022,7,1,13,30,191,26,176
2022,7,1,14,0,297,55,261
2022,7,1,14,30,268,19,254
2022,7,1,15,0,332,35,304
2022,7,1,15,30,372,57,324
2022,7,1,16,0,274,13,263
2022,7,1,16,30,334,17,318
2022,7,1,17,0,509,111,405
2022,7,1,17,30,530,133,404
2022,7,1,18,0,491,68,427
2022,7,1,18,30,291,16,276
2022,7,1,19,0,110,0,110
2022,7,1,19,30,70,0,70
2022,7,1,20,0,65,0,65
2022,7,1,20,30,35,0,35
2022,7,1,21,0,57,0,57
2022,7,1,21,30,48,0,48
2022,7,1,22,0,29,0,29
2022,7,1,22,30,97,25,85
2022,7,1,23,0,151,91,116
2022,7,1,23,30,90,38,79
2022,7,2,0,0,57,17,54
2022,7,2,0,30,22,1,22
2022,7,2,1,0,8,0,8
2022,7,2,1,30,0,0,0
2022,7,2,2,0,0,0,0
2022,7,2,2,30,0,0,0
2022,7,2,3,0,0,0,0
2022,7,2,3,30,0,0,0
2022,7,2,4,0,0,0,0
2022,7,2,4,30,0,0,0
2022,7,2,5,0,0,0,0
2022,7,2,5,30,0,0,0
2022,7,2,6,0,0,0,0
2022,7,2,6,30,0,0,0
2022,7,2,7,0,0,0,0
2022,7,2,7,30,0,0,0
2022,7,2,8,0,0,0,0
2022,7,2,8,30,0,0,0
2022,7,2,9,0,0,0,0
2022,7,2,9,30,0,0,0
2022,7,2,10,0,2,15,2
2022,7,2,10,30,38,224,24
2022,7,2,11,0,105,423,42
2022,7,2,11,30,188,561,55
2022,7,2,12,0,279,656,65
2022,7,2,12,30,374,726,74
2022,7,2,13,0,468,778,80
2022,7,2,13,30,560,816,86
2022,7,2,14,0,627,756,131
2022,7,2,14,30,718,847,104
2022,7,2,15,0,739,741,156
2022,7,2,15,30,734,619,215
2022,7,2,16,0,737,519,280
2022,7,2,16,30,702,378,357
2022,7,2,17,0,749,425,352
2022,7,2,17,30,717,399,341
2022,7,2,18,0,842,637,243
2022,7,2,18,30,913,766,203
2022,7,2,19,0,921,865,141
2022,7,2,19,30,882,879,121
2022,7,2,20,0,820,851,123
2022,7,2,20,30,737,761,156
2022,7,2,21,0,603,533,231
2022,7,2,21,30,591,746,124
2022,7,2,22,0,506,718,112
2022,7,2,22,30,394,562,132
2022,7,2,23,0,274,296,162
2022,7,2,23,30,194,251,121
2022,7,3,0,0,109,179,73
2022,7,3,0,30,54,18,52
2022,7,3,1,0,11,0,11
2022,7,3,1,30,0,0,0
2022,7,3,2,0,0,0,0
2022,7,3,2,30,0,0,0
2022,7,3,3,0,0,0,0
2022,7,3,3,30,0,0,0
2022,7,3,4,0,0,0,0
2022,7,3,4,30,0,0,0
2022,7,3,5,0,0,0,0
2022,7,3,5,30,0,0,0
2022,7,3,6,0,0,0,0
2022,7,3,6,30,0,0,0
2022,7,3,7,0,0,0,0
2022,7,3,7,30,0,0,0
2022,7,3,8,0,0,0,0
2022,7,3,8,30,0,0,0
2022,7,3,9,0,0,0,0
2022,7,3,9,30,0,0,0
2022,7,3,10,0,1,0,1
2022,7,3,10,30,29,107,22
2022,7,3,11,0,65,120,47
2022,7,3,11,30,163,367,76
2022,7,3,12,0,268,603,72
2022,7,3,12,30,361,677,82
2022,7,3,13,0,413,548,140
2022,7,3,13,30,443,358,236
2022,7,3,14,0,540,436,254
2022,7,3,14,30,679,689,180
2022,7,3,15,0,791,868,109
2022,7,3,15,30,854,886,112
2022,7,3,16,0,905,899,113
2022,7,3,16,30,943,908,114
2022,7,3,17,0,969,914,116
2022,7,3,17,30,979,917,114
2022,7,3,18,0,977,918,114
2022,7,3,18,30,960,914,113
2022,7,3,19,0,929,906,112
2022,7,3,19,30,884,894,110
2022,7,3,20,0,827,879,107
2022,7,3,20,30,761,860,105
2022,7,3,21,0,685,837,100
2022,7,3,21,30,601,808,95
2022,7,3,22,0,512,771,89
2022,7,3,22,30,420,725,83
2022,7,3,23,0,314,616,81
2022,7,3,23,30,234,585,64
2022,7,4,0,0,148,477,52
2022,7,4,0,30,72,323,35
2022,7,4,1,0,17,110,13
2022,7,4,1,30,0,0,0
2022,7,4,2,0,0,0,0
2022,7,4,2,30,0,0,0
2022,7,4,3,0,0,0,0
2022,7,4,3,30,0,0,0
2022,7,4,4,0,0,0,0
2022,7,4,4,30,0,0,0
2022,7,4,5,0,0,0,0
2022,7,4,5,30,0,0,0
2022,7,4,6,0,0,0,0
2022,7,4,6,30,0,0,0
2022,7,4,7,0,0,0,0
2022,7,4,7,30,0,0,0
2022,7,4,8,0,0,0,0
2022,7,4,8,30,0,0,0
2022,7,4,9,0,0,0,0
2022,7,4,9,30,0,0,0
2022,7,4,10,0,2,12,2
2022,7,4,10,30,35,189,23
2022,7,4,11,0,98,378,43
2022,7,4,11,30,172,447,67
2022,7,4,12,0,261,563,79
2022,7,4,12,30,358,679,79
2022,7,4,13,0,450,732,87
2022,7,4,13,30,529,737,103
2022,7,4,14,0,564,615,162
2022,7,4,14,30,647,681,154
2022,7,4,15,0,632,513,229
2022,7,4,15,30,652,442,282
2022,7,4,16,0,694,440,307
2022,7,4,16,30,736,480,298
2022,7,4,17,0,693,329,386
2022,7,4,17,30,682,333,368
2022,7,4,18,0,886,748,183
2022,7,4,18,30,812,617,240
2022,7,4,19,0,829,712,187
2022,7,4,19,30,731,559,247
2022,7,4,20,0,485,179,338
2022,7,4,20,30,467,174,334
2022,7,4,21,0,489,340,252
2022,7,4,21,30,452,367,222
2022,7,4,22,0,226,65,190
2022,7,4,22,30,224,114,171
2022,7,4,23,0,71,2,70
2022,7,4,23,30,91,6,89
2022,7,5,0,0,72,20,68
2022,7,5,0,30,34,4,34
2022,7,5,1,0,9,0,9
2022,7,5,1,30,0,0,0
2022,7,5,2,0,0,0,0
2022,7,5,2,30,0,0,0
2022,7,5,3,0,0,0,0
2022,7,5,3,30,0,0,0
2022,7,5,4,0,0,0,0
2022,7,5,4,30,0,0,0
2022,7,5,5,0,0,0,0
2022,7,5,5,30,0,0,0
2022,7,5,6,0,0,0,0
2022,7,5,6,30,0,0,0
2022,7,5,7,0,0,0,0
2022,7,5,7,30,0,0,0
2022,7,5,8,0,0,0,0
2022,7,5,8,30,0,0,0
2022,7,5,9,0,0,0,0
2022,7,5,9,30,0,0,0
2022,7,5,10,0,0,0,0
2022,7,5,10,30,6,0,6
2022,7,5,11,0,12,0,12
2022,7,5,11,30,79,33,71
2022,7,5,12,0,170,64,149
2022,7,5,12,30,236,157,172
2022,7,5,13,0,226,67,193
2022,7,5,13,30,203,33,184
2022,7,5,14,0,394,205,260
2022,7,5,14,30,538,341,292
2022,7,5,15,0,451,125,353
2022,7,5,15,30,651,485,245
2022,7,5,16,0,749,599,222
2022,7,5,16,30,515,296,245
2022,7,5,17,0,693,491,235
2022,7,5,17,30,939,855,134
2022,7,5,18,0,936,852,135
2022,7,5,18,30,921,851,133
2022,7,5,19,0,893,849,128
2022,7,5,19,30,852,841,125
2022,7,5,20,0,800,830,121
2022,7,5,20,30,734,809,117
2022,7,5,21,0,660,782,114
2022,7,5,21,30,578,750,109
2022,7,5,22,0,491,710,102
2022,7,5,22,30,401,659,95
2022,7,5,23,0,310,593,86
2022,7,5,23,30,220,507,73
2022,7,6,0,0,128,321,64
2022,7,6,0,30,65,233,39
2022,7,6,1,0,15,58,13
2022,7,6,1,30,0,0,0
2022,7,6,2,0,0,0,0
2022,7,6,2,30,0,0,0
2022,7,6,3,0,0,0,0
2022,7,6,3,30,0,0,0
2022,7,6,4,0,0,0,0
2022,7,6,4,30,0,0,0
2022,7,6,5,0,0,0,0
2022,7,6,5,30,0,0,0
2022,7,6,6,0,0,0,0
2022,7,6,6,30,0,0,0
2022,7,6,7,0,0,0,0
2022,7,6,7,30,0,0,0
2022,7,6,8,0,0,0,0
2022,7,6,8,30,0,0,0
2022,7,6,9,0,0,0,0
2022,7,6,9,30,0,0,0
2022,7,6,10,0,0,0,0
2022,7,6,10,30,10,0,10
2022,7,6,11,0,33,2,33
2022,7,6,11,30,36,1,36
2022,7,6,12,0,44,1,44
2022,7,6,12,30,91,7,88
2022,7,6,13,0,111,7,108
2022,7,6,13,30,70,0,70
2022,7,6,14,0,74,0,74
2022,7,6,14,30,104,1,103
2022,7,6,15,0,67,0,67
2022,7,6,15,30,117,0,117
2022,7,6,16,0,178,0,178
2022,7,6,16,30,188,0,188
2022,7,6,17,0,229,0,229
2022,7,6,17,30,314,2,312
2022,7,6,18,0,291,2,289
2022,7,6,18,30,289,1,288
2022,7,6,19,0,237,1,236
2022,7,6,19,30,495,130,383
2022,7,6,20,0,204,9,197
2022,7,6,20,30,67,0,67
2022,7,6,21,0,136,2,135
2022,7,6,21,30,177,7,173
2022,7,6,22,0,395,403,175
2022,7,6,22,30,199,103,151
2022,7,6,23,0,166,71,139
2022,7,6,23,30,181,331,85
2022,7,7,0,0,138,388,60
2022,7,7,0,30,66,240,39
2022,7,7,1,0,14,62,12
2022,7,7,1,30,0,0,0
2022,7,7,2,0,0,0,0
2022,7,7,2,30,0,0,0
2022,7,7,3,0,0,0,0
2022,7,7,3,30,0,0,0
2022,7,7,4,0,0,0,0
2022,7,7,4,30,0,0,0
2022,7,7,5,0,0,0,0
2022,7,7,5,30,0,0,0
2022,7,7,6,0,0,0,0
2022,7,7,6,30,0,0,0
2022,7,7,7,0,0,0,0
2022,7,7,7,30,0,0,0
2022,7,7,8,0,0,0,0
2022,7,7,8,30,0,0,0
2022,7,7,9,0,0,0,0
2022,7,7,9,30,0,0,0
2022,7,7,10,0,0,3,0
2022,7,7,10,30,31,188,20
2022,7,7,11,0,66,168,42
2022,7,7,11,30,146,309,75
2022,7,7,12,0,188,199,125
2022,7,7,12,30,338,599,94
2022,7,7,13,0,453,765,76
2022,7,7,13,30,543,805,81
2022,7,7,14,0,629,835,86
2022,7,7,14,30,695,791,126
2022,7,7,15,0,768,823,125
2022,7,7,15,30,783,725,178
2022,7,7,16,0,765,621,220
2022,7,7,16,30,812,653,218
2022,7,7,17,0,813,592,262
2022,7,7,17,30,778,550,261
2022,7,7,18,0,787,549,272
2022,7,7,18,30,732,433,332
2022,7,7,19,0,671,352,354
2022,7,7,19,30,608,278,368
2022,7,7,20,0,604,381,293
2022,7,7,20,30,544,315,304
2022,7,7,21,0,574,505,222
2022,7,7,21,30,535,602,159
2022,7,7,22,0,488,699,106
2022,7,7,22,30,385,586,113
2022,7,7,23,0,298,492,113
2022,7,7,23,30,197,348,97
2022,7,8,0,0,137,384,61
2022,7,8,0,30,68,288,36
2022,7,8,1,0,15,78,13
2022,7,8,1,30,0,0,0
2022,7,8,2,0,0,0,0
2022,7,8,2,30,0,0,0
2022,7,8,3,0,0,0,0
2022,7,8,3,30,0,0,0
2022,7,8,4,0,0,0,0
2022,7,8,4,30,0,0,0
2022,7,8,5,0,0,0,0
2022,7,8,5,30,0,0,0
2022,7,8,6,0,0,0,0
2022,7,8,6,30,0,0,0
2022,7,8,7,0,0,0,0
2022,7,8,7,30,0,0,0
2022,7,8,8,0,0,0,0
2022,7,8,8,30,0,0,0
2022,7,8,9,0,0,0,0
2022,7,8,9,30,0,0,0
2022,7,8,10,0,0,0,0
2022,7,8,10,30,13,0,13
2022,7,8,11,0,73,165,50
2022,7,8,11,30,156,391,67
2022,7,8,12,0,243,495,86
2022,7,8,12,30,329,535,112
2022,7,8,13,0,391,463,164
2022,7,8,13,30,458,456,197
2022,7,8,14,0,530,489,213
2022,7,8,14,30,597,537,211
2022,7,8,15,0,490,259,288
2022,7,8,15,30,431,246,226
2022,7,8,16,0,459,172,308
2022,7,8,16,30,477,132,357
2022,7,8,17,0,614,228,402
2022,7,8,17,30,432,54,381
2022,7,8,18,0,326,8,318
2022,7,8,18,30,235,3,232
2022,7,8,19,0,169,1,168
2022,7,8,19,30,87,0,87
2022,7,8,20,0,30,0,30
2022,7,8,20,30,77,0,77
2022,7,8,21,0,104,2,103
2022,7,8,21,30,168,27,151
2022,7,8,22,0,150,27,135
2022,7,8,22,30,81,3,80
2022,7,8,23,0,72,2,71
2022,7,8,23,30,66,8,64
2022,7,9,0,0,27,0,27
2022,7,9,0,30,19,0,19
2022,7,9,1,0,5,0,5
2022,7,9,1,30,0,0,0
2022,7,9,2,0,0,0,0
2022,7,9,2,30,0,0,0
2022,7,9,3,0,0,0,0
2022,7,9,3,30,0,0,0
2022,7,9,4,0,0,0,0
2022,7,9,4,30,0,0,0
2022,7,9,5,0,0,0,0
2022,7,9,5,30,0,0,0
2022,7,9,6,0,0,0,0
2022,7,9,6,30,0,0,0
2022,7,9,7,0,0,0,0
2022,7,9,7,30,0,0,0
2022,7,9,8,0,0,0,0
2022,7,9,8,30,0,0,0
2022,7,9,9,0,0,0,0
2022,7,9,9,30,0,0,0
2022,7,9,10,0,0,0,0
2022,7,9,10,30,32,231,20
2022,7,9,11,0,101,464,37
2022,7,9,11,30,186,605,49
2022,7,9,12,0,279,701,58
2022,7,9,12,30,377,770,66
2022,7,9,13,0,474,821,72
2022,7,9,13,30,568,859,77
2022,7,9,14,0,657,888,82
2022,7,9,14,30,739,910,86
2022,7,9,15,0,810,924,90
2022,7,9,15,30,873,938,92
2022,7,9,16,0,925,949,94
2022,7,9,16,30,962,956,94
2022,7,9,17,0,987,961,94
2022,7,9,17,30,998,963,94
2022,7,9,18,0,996,961,95
2022,7,9,18,30,913,826,150
2022,7,9,19,0,904,872,120
2022,7,9,19,30,904,940,93
2022,7,9,20,0,848,928,90
2022,7,9,20,30,782,912,89
2022,7,9,21,0,706,892,85
2022,7,9,21,30,622,867,81
2022,7,9,22,0,532,834,77
2022,7,9,22,30,438,795,71
2022,7,9,23,0,342,741,64
2022,7,9,23,30,246,666,55
2022,7,10,0,0,156,561,45
2022,7,10,0,30,76,400,32
2022,7,10,1,0,16,131,12
2022,7,10,1,30,0,0,0
2022,7,10,2,0,0,0,0
2022,7,10,2,30,0,0,0
2022,7,10,3,0,0,0,0
2022,7,10,3,30,0,0,0
2022,7,10,4,0,0,0,0
2022,7,10,4,30,0,0,0
2022,7,10,5,0,0,0,0
2022,7,10,5,30,0,0,0
2022,7,10,6,0,0,0,0
2022,7,10,6,30,0,0,0
2022,7,10,7,0,0,0,0
2022,7,10,7,30,0,0,0
2022,7,10,8,0,0,0,0
2022,7,10,8,30,0,0,0
2022,7,10,9,0,0,0,0
2022,7,10,9,30,0,0,0
2022,7,10,10,0,0,0,0
2022,7,10,10,30,30,210,19
2022,7,10,11,0,97,435,38
2022,7,10,11,30,180,574,51
2022,7,10,12,0,272,671,62
2022,7,10,12,30,369,742,71
2022,7,10,13,0,465,795,77
2022,7,10,13,30,558,834,83
2022,7,10,14,0,647,865,88
2022,7,10,14,30,729,889,92
2022,7,10,15,0,800,905,96
2022,7,10,15,30,862,918,99
2022,7,10,16,0,913,929,101
2022,7,10,16,30,952,937,102
2022,7,10,17,0,977,941,103
2022,7,10,17,30,988,945,101
2022,7,10,18,0,987,948,99
2022,7,10,18,30,971,946,98
2022,7,10,19,0,941,940,97
2022,7,10,19,30,898,931,95
2022,7,10,20,0,841,916,94
2022,7,10,20,30,775,900,91
2022,7,10,21,0,699,879,88
2022,7,10,21,30,616,853,85
2022,7,10,22,0,526,821,79
2022,7,10,22,30,433,781,73
2022,7,10,23,0,338,729,65
2022,7,10,23,30,243,654,56
2022,7,11,0,0,153,547,46
2022,7,11,0,30,69,257,41
2022,7,11,1,0,12,2,12
2022,7,11,1,30,0,0,0
2022,7,11,2,0,0,0,0
2022,7,11,2,30,0,0,0
2022,7,11,3,0,0,0,0
2022,7,11,3,30,0,0,0
2022,7,11,4,0,0,0,0
2022,7,11,4,30,0,0,0
2022,7,11,5,0,0,0,0
2022,7,11,5,30,0,0,0
2022,7,11,6,0,0,0,0
2022,7,11,6,30,0,0,0
2022,7,11,7,0,0,0,0
2022,7,11,7,30,0,0,0
2022,7,11,8,0,0,0,0
2022,7,11,8,30,0,0,0
2022,7,11,9,0,0,0,0
2022,7,11,9,30,0,0,0
2022,7,11,10,0,0,0,0
2022,7,11,10,30,11,0,11
2022,7,11,11,0,70,173,47
2022,7,11,11,30,172,528,54
2022,7,11,12,0,265,643,64
2022,7,11,12,30,360,722,71
2022,7,11,13,0,457,783,76
2022,7,11,13,30,549,822,82
2022,7,11,14,0,582,662,155
2022,7,11,14,30,639,644,179
2022,7,11,15,0,764,804,139
2022,7,11,15,30,760,703,176
2022,7,11,16,0,683,401,333
2022,7,11,16,30,608,261,372
2022,7,11,17,0,596,192,418
2022,7,11,17,30,765,443,350
2022,7,11,18,0,861,677,228
2022,7,11,18,30,512,117,404
2022,7,11,19,0,444,46,403
2022,7,11,19,30,562,230,364
2022,7,11,20,0,390,95,313
2022,7,11,20,30,416,136,313
2022,7,11,21,0,293,70,244
2022,7,11,21,30,506,462,219
2022,7,11,22,0,441,440,202
2022,7,11,22,30,365,414,174
2022,7,11,23,0,198,103,160
2022,7,11,23,30,59,1,59
2022,7,12,0,0,68,46,59
2022,7,12,0,30,52,101,41
2022,7,12,1,0,9,16,9
2022,7,12,1,30,0,0,0
2022,7,12,2,0,0,0,0
2022,7,12,2,30,0,0,0
2022,7,12,3,0,0,0,0
2022,7,12,3,30,0,0,0
2022,7,12,4,0,0,0,0
2022,7,12,4,30,0,0,0
2022,7,12,5,0,0,0,0
2022,7,12,5,30,0,0,0
2022,7,12,6,0,0,0,0
2022,7,12,6,30,0,0,0
2022,7,12,7,0,0,0,0
2022,7,12,7,30,0,0,0
2022,7,12,8,0,0,0,0
2022,7,12,8,30,0,0,0
2022,7,12,9,0,0,0,0
2022,7,12,9,30,0,0,0
2022,7,12,10,0,0,0,0
2022,7,12,10,30,26,165,18
2022,7,12,11,0,89,386,38
2022,7,12,11,30,170,534,52
2022,7,12,12,0,259,637,62
2022,7,12,12,30,352,708,70
2022,7,12,13,0,446,762,77
2022,7,12,13,30,536,802,82
2022,7,12,14,0,623,833,87
2022,7,12,14,30,703,858,91
2022,7,12,15,0,774,875,95
2022,7,12,15,30,834,889,97
2022,7,12,16,0,809,729,173
2022,7,12,16,30,871,773,171
2022,7,12,17,0,844,756,144
2022,7,12,17,30,953,898,112
2022,7,12,18,0,906,799,159
2022,7,12,18,30,821,671,203
2022,7,12,19,0,840,758,160
2022,7,12,19,30,543,299,286
2022,7,12,20,0,200,40,167
2022,7,12,20,30,419,190,275
2022,7,12,21,0,625,672,159
2022,7,12,21,30,482,482,182
2022,7,12,22,0,473,657,116
2022,7,12,22,30,302,328,151
2022,7,12,23,0,306,626,73
2022,7,12,23,30,228,594,60
2022,7,13,0,0,142,487,48
2022,7,13,0,30,67,328,32
2022,7,13,1,0,13,97,11
2022,7,13,1,30,0,0,0
2022,7,13,2,0,0,0,0
2022,7,13,2,30,0,0,0
2022,7,13,3,0,0,0,0
2022,7,13,3,30,0,0,0
2022,7,13,4,0,0,0,0
2022,7,13,4,30,0,0,0
2022,7,13,5,0,0,0,0
2022,7,13,5,30,0,0,0
2022,7,13,6,0,0,0,0
2022,7,13,6,30,0,0,0
2022,7,13,7,0,0,0,0
2022,7,13,7,30,0,0,0
2022,7,13,8,0,0,0,0
2022,7,13,8,30,0,0,0
2022,7,13,9,0,0,0,0
2022,7,13,9,30,0,0,0
2022,7,13,10,0,0,0,0
2022,7,13,10,30,15,34,13
2022,7,13,11,0,72,216,44
2022,7,13,11,30,61,6,60
2022,7,13,12,0,42,1,42
2022,7,13,12,30,50,2,49
2022,7,13,13,0,79,7,76
2022,7,13,13,30,244,56,212
2022,7,13,14,0,283,47,253
2022,7,13,14,30,406,110,328
2022,7,13,15,0,583,244,394
2022,7,13,15,30,608,262,391
2022,7,13,16,0,726,412,367
2022,7,13,16,30,367,78,296
2022,7,13,17,0,327,81,252
2022,7,13,17,30,743,458,314
2022,7,13,18,0,444,94,356
2022,7,13,18,30,182,19,165
2022,7,13,19,0,198,8,191
2022,7,13,19,30,253,111,158
2022,7,13,20,0,776,762,156
2022,7,13,20,30,727,779,137
2022,7,13,21,0,611,631,174
2022,7,13,21,30,391,185,276
2022,7,13,22,0,369,280,217
2022,7,13,22,30,294,229,189
2022,7,13,23,0,293,526,98
2022,7,13,23,30,198,442,73
2022,7,14,0,0,135,409,56
2022,7,14,0,30,59,212,37
2022,7,14,1,0,12,76,10
2022,7,14,1,30,0,0,0
2022,7,14,2,0,0,0,0
2022,7,14,2,30,0,0,0
2022,7,14,3,0,0,0,0
2022,7,14,3,30,0,0,0
2022,7,14,4,0,0,0,0
2022,7,14,4,30,0,0,0
2022,7,14,5,0,0,0,0
2022,7,14,5,30,0,0,0
2022,7,14,6,0,0,0,0
2022,7,14,6,30,0,0,0
2022,7,14,7,0,0,0,0
2022,7,14,7,30,0,0,0
2022,7,14,8,0,0,0,0
2022,7,14,8,30,0,0,0
2022,7,14,9,0,0,0,0
2022,7,14,9,30,0,0,0
2022,7,14,10,0,0,0,0
2022,7,14,10,30,23,149,17
2022,7,14,11,0,86,381,37
2022,7,14,11,30,166,529,51
2022,7,14,12,0,256,630,63
2022,7,14,12,30,350,703,72
2022,7,14,13,0,444,757,80
2022,7,14,13,30,537,799,87
2022,7,14,14,0,624,831,92
2022,7,14,14,30,703,844,103
2022,7,14,15,0,779,881,98
2022,7,14,15,30,842,896,101
2022,7,14,16,0,893,908,103
2022,7,14,16,30,932,916,105
2022,7,14,17,0,957,921,105
2022,7,14,17,30,966,914,112
2022,7,14,18,0,960,900,120
2022,7,14,18,30,943,893,122
2022,7,14,19,0,841,766,156
2022,7,14,19,30,828,768,168
2022,7,14,20,0,801,826,130
2022,7,14,20,30,713,728,162
2022,7,14,21,0,665,778,127
2022,7,14,21,30,558,633,166
2022,7,14,22,0,437,488,173
2022,7,14,22,30,397,623,112
2022,7,14,23,0,309,588,91
2022,7,14,23,30,218,505,76
2022,7,15,0,0,133,392,58
2022,7,15,0,30,60,230,36
2022,7,15,1,0,11,50,10
2022,7,15,1,30,0,0,0
2022,7,15,2,0,0,0,0
2022,7,15,2,30,0,0,0
2022,7,15,3,0,0,0,0
2022,7,15,3,30,0,0,0
